510.8 0.1
518.5 0.6
536.3 0.6
559.2 0.9
579.6 0.6
614.0 2.1
643.3 2.4
662.4 4.3
675.2 3.9
694.3 5.1
707.0 5.2
726.1 6.5
738.9 4.3
758.0 7.9
773.2 6.9
