323.6 0.1
327.4 1.9
338.9 2.1
349.0 3.3
350.3 5.9
354.1 8.9
359.2 10.7
363.1 12.7
365.6 15.1
369.4 16.9
369.4 18.6
369.4 19.5
379.6 19.2
383.4 20.7
391.1 22.2
401.3 23.2
417.8 25.0
435.7 26.8
449.7 28.0
456.1 26.9
465.0 25.9
476.4 24.2
491.7 22.7
503.2 21.2
