356.7 -0.0
358.0 2.1
360.5 3.4
361.8 4.9
373.2 4.2
379.6 5.2
386.0 7.2
386.0 9.5
392.4 11.9
392.4 13.1
402.5 14.8
411.5 14.1
420.4 13.1
431.8 14.0
434.4 15.4
438.2 16.5
445.9 17.7
454.8 17.8
461.1 19.7
463.7 21.1
472.6 21.1
480.3 22.5
489.2 24.8
